x,y
391,0.040988213
392,0.04296875
393,0.045100055
394,0.046326754
395,0.046498081
396,0.045449561
397,0.044812226
398,0.044414748
399,0.042927632
400,0.042077851
401,0.041097862
402,0.040083607
403,0.039473684
404,0.03932977
405,0.03975466
406,0.040672971
407,0.041330866
408,0.041371985
409,0.041543311
410,0.041659814
411,0.042091557
412,0.042194353
413,0.041803728
414,0.039905428
415,0.038781524
416,0.03801398
417,0.037219024
418,0.036307566
419,0.035060307
420,0.034265351
421,0.033292215
422,0.032202577
423,0.032435581
424,0.032750822
425,0.034052906
426,0.035594846
427,0.03705455
428,0.038020833
429,0.040275493
430,0.041488487
431,0.041310307
432,0.040213816
433,0.038274397
434,0.036938048
435,0.035958059
436,0.035224781
437,0.034566886
438,0.035389254
439,0.036232182
440,0.035265899
441,0.033264803
442,0.031668037
443,0.031489857
444,0.031565241
445,0.032750822
446,0.034772478
447,0.036773575
448,0.037863213
449,0.038925439
450,0.038445724
451,0.036170504
452,0.033319627
453,0.030852522
454,0.029070724
455,0.027186129
456,0.025274123
457,0.024273575
458,0.022985197
459,0.022450658
460,0.022772752
461,0.023218202
462,0.024198191
463,0.025116502
464,0.026123904
465,0.02613761
466,0.02578125
467,0.024650493
468,0.02395148
469,0.023451206
470,0.022916667
471,0.023444353
472,0.023930921
473,0.024595669
474,0.025226151
475,0.02544545
476,0.025712719
477,0.025925164
478,0.02665159
479,0.028529331
480,0.029982182
481,0.030598958
482,0.030242599
483,0.028892544
484,0.027665844
485,0.028193531
486,0.027796053
487,0.027706963
488,0.02770011
489,0.027158717
490,0.027028509
491,0.026644737
492,0.02674068
493,0.027494518
494,0.027597314
495,0.027309485
496,0.026089638
497,0.026055373
498,0.026151316
499,0.026665296
500,0.026617325
501,0.026603618
502,0.026672149
503,0.026302083
504,0.025486568
505,0.024677906
506,0.024801261
507,0.024897204
508,0.025061678
509,0.025280976
510,0.025507127
511,0.025836075
512,0.026363761
